"tabla","pk_columna","pk_valor","columna","valor_actual","valor_propuesto"
"erp_catalogo_productos","id_producto_erp","1107","nombre","Nupec Croqueta Costal Cachorro Nutrici├â┬│n Canina Cient├â┬¡fica 8 kg","Nupec Croqueta Costal Cachorro Nutrición Canina Científica 8 kg"
"erp_catalogo_productos","id_producto_erp","1108","nombre","Nupec Croqueta Costal Cachorro Nutrici├â┬│n Canina Cient├â┬¡fica 15 kg","Nupec Croqueta Costal Cachorro Nutrición Canina Científica 15 kg"
"erp_catalogo_productos","id_producto_erp","1109","nombre","Nupec Croqueta Costal Cachorro Nutrici├â┬│n Canina Cient├â┬¡fica 20 kg","Nupec Croqueta Costal Cachorro Nutrición Canina Científica 20 kg"
"erp_catalogo_productos","id_producto_erp","1110","nombre","Nupec Croqueta Costal Senior Nutrici├â┬│n Para Mascotas Especiales 2 kg","Nupec Croqueta Costal Senior Nutrición Para Mascotas Especiales 2 kg"
"erp_catalogo_productos","id_producto_erp","1111","nombre","Nupec Croqueta Costal Senior Nutrici├â┬│n Para Mascotas Especiales 8 kg","Nupec Croqueta Costal Senior Nutrición Para Mascotas Especiales 8 kg"
"erp_catalogo_productos","id_producto_erp","1112","nombre","Nupec Croqueta Costal Cachorro Razas peque├â┬▒as Nutrici├â┬│n Canina Cient├â┬¡fica 2 kg","Nupec Croqueta Costal Cachorro Razas pequeñas Nutrición Canina Científica 2 kg"
"erp_catalogo_productos","id_producto_erp","1113","nombre","Nupec Croqueta Costal Cachorro Razas peque├â┬▒as Nutrici├â┬│n Canina Cient├â┬¡fica 8 kg","Nupec Croqueta Costal Cachorro Razas pequeñas Nutrición Canina Científica 8 kg"
"erp_catalogo_productos","id_producto_erp","1114","nombre","Nupec Croqueta Costal Adulto Razas peque├â┬▒as Nutrici├â┬│n Canina Cient├â┬¡fica 2 kg","Nupec Croqueta Costal Adulto Razas pequeñas Nutrición Canina Científica 2 kg"
"erp_catalogo_productos","id_producto_erp","1115","nombre","Nupec Croqueta Costal Adulto Razas peque├â┬▒as Nutrici├â┬│n Canina Cient├â┬¡fica 8 kg","Nupec Croqueta Costal Adulto Razas pequeñas Nutrición Canina Científica 8 kg"
"erp_catalogo_productos","id_producto_erp","1116","nombre","Nupec Croqueta Costal Senior Razas peque├â┬▒as Nutrici├â┬│n Canina Cient├â┬¡fica 2 kg","Nupec Croqueta Costal Senior Razas pequeñas Nutrición Canina Científica 2 kg"
"erp_catalogo_productos","id_producto_erp","1117","nombre","Nupec Croqueta Costal Senior Razas peque├â┬▒as Nutrici├â┬│n Canina Cient├â┬¡fica 8 kg","Nupec Croqueta Costal Senior Razas pequeñas Nutrición Canina Científica 8 kg"
"erp_catalogo_productos","id_producto_erp","1118","nombre","Cluster Rack Nupec Alimento H├â┬║medo Digestivo con Pescado 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Digestivo con Pescado 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1119","nombre","Cluster Rack Nupec Alimento H├â┬║medo Cachorro Alto en Pollo 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Cachorro Alto en Pollo 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1120","nombre","Cluster Rack Nupec Alimento H├â┬║medo Senior con Carne y Pollo 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Senior con Carne y Pollo 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1121","nombre","Cluster Rack Nupec Alimento H├â┬║medo Weight Control (Control de peso) con Carne y Pollo 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Weight Control (Control de peso) con Carne y Pollo 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1122","nombre","Cluster Rack Nupec Alimento H├â┬║medo Felino Indoor (Gato interior) con Carne y Pollo 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Felino Indoor (Gato interior) con Carne y Pollo 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1123","nombre","Cluster Rack Nupec Alimento H├â┬║medo Felino Urinary (Gato problema urinario) con Pescado y Ar├â┬índanos 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Felino Urinary (Gato problema urinario) con Pescado y Arándanos 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1124","nombre","Cluster Rack Nupec Alimento H├â┬║medo Felino Hairball (Gato bola de pelo) con Pescado 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo Felino Hairball (Gato bola de pelo) con Pescado 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1126","nombre","Cluster Rack Nupec Alimento H├â┬║medo KITTEN (Gatito) con Carne y Pollo 16 Latas 100 gr c/u","Cluster Rack Nupec Alimento Húmedo KITTEN (Gatito) con Carne y Pollo 16 Latas 100 gr c/u"
"erp_catalogo_productos","id_producto_erp","1130","nombre","Croqueta nucan adulto razas peque├â┬▒as","Croqueta nucan adulto razas pequeñas"
"erp_catalogo_productos","id_producto_erp","1133","nombre","Pipeta protech antipulgas antiparasitaria para gatos para mas de 5 a├â┬▒os","Pipeta protech antipulgas antiparasitaria para gatos para mas de 5 años"
"erp_catalogo_productos","id_producto_erp","1139","nombre","Smartbones de mantequilla de man├â┬¡","Smartbones de mantequilla de maní"
"erp_catalogo_productos","id_producto_erp","1148","nombre","Minino Plus Croqueta Costal Adultos Pollo, res, pavo y at├â┬║n 10 kg","Minino Plus Croqueta Costal Adultos Pollo, res, pavo y atún 10 kg"
"erp_catalogo_productos","id_producto_erp","1154","nombre","Snack Pezu├â┬▒a deshidratada 1 kg","Snack Pezuña deshidratada 1 kg"
"erp_catalogo_productos","id_producto_erp","1162","nombre","Ba├â┬▒era para chinchilla","Bañera para chinchilla"
"erp_catalogo_productos","id_producto_erp","1184","nombre","Shampoo para h├â┬ímster 125 ml","Shampoo para hámster 125 ml"
"erp_catalogo_productos","id_producto_erp","1185","nombre","Shampoo para hur├â┬│n 250 ml","Shampoo para hurón 250 ml"
"erp_catalogo_productos","id_producto_erp","1186","nombre","Premios snack a├é┬┤ bite sabor chorizo","Premios snack a´ bite sabor chorizo"
"erp_catalogo_productos","id_producto_erp","1187","nombre","Premios snack a├é┬┤ bite sabor tocino","Premios snack a´ bite sabor tocino"
"erp_catalogo_productos","id_producto_erp","1205","nombre","Llavero 3D de cocker spaniel articulado caf├â┬®","Llavero 3D de cocker spaniel articulado café"
"erp_catalogo_productos","id_producto_erp","1206","nombre","Llavero 3D de cocker spaniel articulado caf├â┬® con blanco","Llavero 3D de cocker spaniel articulado café con blanco"
"erp_catalogo_productos","id_producto_erp","1217","nombre","Llavero 3D de pastor alem├â┬ín articulado","Llavero 3D de pastor alemán articulado"
"erp_catalogo_productos","id_producto_erp","1250","nombre","Llavero 3D de cocker spaniel articulado caf├â┬® claro","Llavero 3D de cocker spaniel articulado café claro"
"erp_catalogo_productos","id_producto_erp","1254","nombre","Llavero 3D de corgi gal├â┬®s articulado","Llavero 3D de corgi galés articulado"
"erp_catalogo_productos","id_producto_erp","1279","nombre","Repelente para ├â┬ícaros y piojos de aves","Repelente para ácaros y piojos de aves"
"erp_catalogo_productos","id_producto_erp","1330","nombre","Corral armin rejilla cuadrada 30 ├âÔÇö 30cm 12 paneles","Corral armin rejilla cuadrada 30 � 30cm 12 paneles"
"erp_catalogo_productos","id_producto_erp","1331","nombre","Corral gala rejilla cerrada abajo 60 ├âÔÇö 40cm 4paneles","Corral gala rejilla cerrada abajo 60 � 40cm 4paneles"
"erp_catalogo_productos","id_producto_erp","1333","nombre","Jaula sefra 2 divisi├â┬│nes 90 ├âÔÇö 40cm","Jaula sefra 2 divisiónes 90 � 40cm"
"erp_catalogo_productos","id_producto_erp","1337","nombre","Arena sunny aroma lim├â┬│n de 20 kg para gato","Arena sunny aroma limón de 20 kg para gato"
"erp_catalogo_productos","id_producto_erp","1341","nombre","Tapete impermeable doble vista para corral de 60 ├âÔÇö 60cm","Tapete impermeable doble vista para corral de 60 � 60cm"
"erp_catalogo_productos","id_producto_erp","1342","nombre","Tapete impermeable doble vista para corral de 60 ├âÔÇö 120cm","Tapete impermeable doble vista para corral de 60 � 120cm"
"erp_catalogo_productos","id_producto_erp","1344","nombre","Rascador rectangular de cart├â┬│n para gatos","Rascador rectangular de cartón para gatos"
"erp_catalogo_productos","id_producto_erp","1345","nombre","Pecera de 80 ├âÔÇö 40 ├âÔÇö 50 cm 160 litros 6 mm","Pecera de 80 � 40 � 50 cm 160 litros 6 mm"
"erp_catalogo_productos","id_producto_erp","1346","nombre","Terrario calor 80 ├âÔÇö 40 ├âÔÇö 35cm","Terrario calor 80 � 40 � 35cm"
"erp_catalogo_productos","id_producto_erp","1347","nombre","Terrario petit 20 ├âÔÇö 11 ├âÔÇö 15 cm","Terrario petit 20 � 11 � 15 cm"
"erp_catalogo_productos","id_producto_erp","1354","nombre","Cepillo rascador de silic├â┬│n 3 en 1 para mascotas","Cepillo rascador de silicón 3 en 1 para mascotas"
"erp_catalogo_productos","id_producto_erp","1358","nombre","Bebedero cubo autom├â┬ítico para perros y gatos","Bebedero cubo automático para perros y gatos"
"erp_catalogo_productos","id_producto_erp","1359","nombre","Terrario titan 60 ├âÔÇö 30 ├âÔÇö 60cm","Terrario titan 60 � 30 � 60cm"
"erp_catalogo_productos","id_producto_erp","1360","nombre","Terrario ciclope 50 ├âÔÇö 26 ├âÔÇö 60cm","Terrario ciclope 50 � 26 � 60cm"
"erp_catalogo_productos","id_producto_erp","1361","nombre","Pecera cubo 50 ├âÔÇö 50 ├âÔÇö 40 cm altura 100 litros 6 mm","Pecera cubo 50 � 50 � 40 cm altura 100 litros 6 mm"
"erp_catalogo_productos","id_producto_erp","1362","nombre","Alimentador de semillas farolito para aves 6 estaci├â┬│nes","Alimentador de semillas farolito para aves 6 estaciónes"
"erp_catalogo_productos","id_producto_erp","1363","nombre","Alimentador de semillas cilindro para aves 6 estaci├â┬│nes","Alimentador de semillas cilindro para aves 6 estaciónes"
"erp_catalogo_productos","id_producto_erp","1364","nombre","Alimentador de semillas farol para aves 6 estaci├â┬│nes","Alimentador de semillas farol para aves 6 estaciónes"
"erp_catalogo_productos","id_producto_erp","1378","nombre","Terrario regen 40 ├âÔÇö 40 ├âÔÇö 50cm","Terrario regen 40 � 40 � 50cm"
"erp_catalogo_productos","id_producto_erp","1393","nombre","Alimento mix zanahorita para h├â┬ímster","Alimento mix zanahorita para hámster"
"erp_catalogo_productos","id_producto_erp","1394","nombre","Alimento pet food para h├â┬ímster","Alimento pet food para hámster"
"erp_catalogo_productos","id_producto_erp","1395","nombre","Alimento mix frutal para h├â┬ímster","Alimento mix frutal para hámster"
"erp_catalogo_productos","id_producto_erp","1401","nombre","Papilla alimento para baby bird├é┬┤s para pajaros","Papilla alimento para baby bird´s para pajaros"
"erp_catalogo_productos","id_producto_erp","1422","nombre","Alimento para cacat├â┬║a, loro y guacamaya monte verde","Alimento para cacatúa, loro y guacamaya monte verde"
"erp_catalogo_productos","id_producto_erp","1425","nombre","Alimento para aves ex├â┬│ticas tropifit","Alimento para aves exóticas tropifit"
"erp_catalogo_productos","id_producto_erp","1428","nombre","Alimento tropifit premium para h├â┬ímster 500gr","Alimento tropifit premium para hámster 500gr"
"erp_catalogo_productos","id_producto_erp","1434","nombre","Premios yummy cremoso sabor at├â┬║n","Premios yummy cremoso sabor atún"
"erp_catalogo_productos","id_producto_erp","1435","nombre","Premios yummy cremoso sabor salm├â┬│n","Premios yummy cremoso sabor salmón"
"erp_catalogo_productos","id_producto_erp","1436","nombre","Premios yummy cremoso sabor pescado y camar├â┬│n","Premios yummy cremoso sabor pescado y camarón"
"erp_catalogo_productos","id_producto_erp","1437","nombre","Premios yummy cremoso sabor at├â┬║n y salm├â┬│n","Premios yummy cremoso sabor atún y salmón"
"erp_catalogo_productos","id_producto_erp","1438","nombre","Premios yummy cremoso sabor bacalao y salm├â┬│n","Premios yummy cremoso sabor bacalao y salmón"
"erp_catalogo_productos","id_producto_erp","1439","nombre","Terrario ecuatorial 50 ├âÔÇö 40 ├âÔÇö 80cm puertas deslizables","Terrario ecuatorial 50 � 40 � 80cm puertas deslizables"
"erp_catalogo_productos","id_producto_erp","1441","nombre","Terrario indian puertas deslizables 40 ├âÔÇö 50cm","Terrario indian puertas deslizables 40 � 50cm"
"erp_catalogo_productos","id_producto_erp","1442","nombre","Terrario yelo puertas deslizables 40 ├âÔÇö 60cm","Terrario yelo puertas deslizables 40 � 60cm"
"erp_catalogo_productos","id_producto_erp","1443","nombre","Terrario torno puertas deslizables 40 ├âÔÇö 30 ├âÔÇö 60cm","Terrario torno puertas deslizables 40 � 30 � 60cm"
"erp_catalogo_productos","id_producto_erp","1444","nombre","Base rectangular de herreria para pecera de 30 ├âÔÇö 15 cm","Base rectangular de herreria para pecera de 30 � 15 cm"
"erp_catalogo_productos","id_producto_erp","1445","nombre","Jaula para mam├â┬¡fero decan","Jaula para mamífero decan"
"erp_catalogo_productos","id_producto_erp","1446","nombre","Jaula para mam├â┬¡fero despar","Jaula para mamífero despar"
"erp_catalogo_productos","id_producto_erp","1447","nombre","Jaula para mam├â┬¡fero extrema","Jaula para mamífero extrema"
"erp_catalogo_productos","id_producto_erp","1448","nombre","Jaula h├â┬ímster extravaganza 27 x 21 x 27 cm","Jaula hámster extravaganza 27 x 21 x 27 cm"
"erp_catalogo_productos","id_producto_erp","1449","nombre","Jaula de h├â┬ímster town house III 27 x 21 x 45 cm","Jaula de hámster town house III 27 x 21 x 45 cm"
"erp_catalogo_productos","id_producto_erp","1452","nombre","Cama antiestr├â┬®s fluffy mediana 60 cm (diametro) x 15 cm altura","Cama antiestrés fluffy mediana 60 cm (diametro) x 15 cm altura"
"erp_catalogo_productos","id_producto_erp","1454","nombre","Cama antiestr├â┬®s fluffy hippie grande 75 cm (diametro) x 20 cm altura","Cama antiestrés fluffy hippie grande 75 cm (diametro) x 20 cm altura"
"erp_catalogo_productos","id_producto_erp","1455","nombre","Cama antiestr├â┬®s fluffy grande 75 cm (diametro) x 20 cm altura","Cama antiestrés fluffy grande 75 cm (diametro) x 20 cm altura"
"erp_catalogo_productos","id_producto_erp","1457","nombre","Jaula h├â┬ímster fantastica","Jaula hámster fantastica"
"erp_catalogo_productos","id_producto_erp","1458","nombre","Jaula h├â┬ímster (minito) 23 x 17 x 28 cm altura","Jaula hámster (minito) 23 x 17 x 28 cm altura"
"erp_catalogo_productos","id_producto_erp","1468","nombre","Premio snack carnaza de coraz├â┬│n","Premio snack carnaza de corazón"
"erp_catalogo_productos","id_producto_erp","1471","nombre","Ba├â┬▒o para conejo esquinero rectangular 28 x 22 x 16 cm altura","Baño para conejo esquinero rectangular 28 x 22 x 16 cm altura"
"erp_catalogo_productos","id_producto_erp","1485","nombre","Ba├â┬▒era casa para h├â┬ímster 13 x 9 x 9 cm altura","Bañera casa para hámster 13 x 9 x 9 cm altura"
"erp_catalogo_productos","id_producto_erp","1486","nombre","Juguete para gato ca├â┬▒a tira multiple","Juguete para gato caña tira multiple"
